0.018000000000000002,0.174
0.114,0.174
0.209,0.175
0.305,0.174
0.4,0.174
0.496,0.174
0.591,0.173
0.686,0.173
0.781,0.173
0.877,0.173
0.972,0.173
1.067,0.173
1.163,0.172
1.2590000000000001,0.173
1.354,0.173
1.449,0.172
1.544,0.173
1.639,0.173
1.735,0.173
1.83,0.172
1.925,0.172
2.021,0.172
2.117,0.173
2.212,0.173
2.307,0.172
2.402,0.172
2.498,0.172
2.593,0.172
2.688,0.172
2.783,0.172
2.878,0.172
2.975,0.172
3.0700000000000003,0.172
3.165,0.172
3.2600000000000002,0.172
3.356,0.172
3.451,0.172
3.5460000000000003,0.172
3.641,0.172
3.737,0.172
3.833,0.172
3.928,0.172
4.023,0.172
4.119,0.172
4.214,0.172
4.309,0.172
4.404,0.172
4.499,0.172
4.595,0.172
4.691,0.172
4.7860000000000005,0.172
4.881,0.172
4.977,0.172
5.072,0.172
5.167,0.171
5.2620000000000005,0.168
5.3580000000000005,0.17
5.453,0.177
5.549,0.175
5.644,0.167
5.74,0.165
5.835,0.169
5.93,0.178
6.025,0.179
6.12,0.166
6.216,0.165
6.311,0.168
6.406,0.174
6.502,0.181
6.598,0.168
6.6930000000000005,0.166
6.788,0.168
6.883,0.173
6.979,0.182
7.074,0.173
7.1690000000000005,0.167
7.264,0.169
7.361,0.173
7.456,0.181
7.551,0.177
7.646,0.167
7.7410000000000005,0.168
7.837,0.172
7.932,0.179
8.027000000000001,0.181
8.122,0.168
8.219,0.166
8.314,0.169
8.409,0.176
8.504,0.182
8.6,0.168
8.695,0.166
8.790000000000001,0.168
8.885,0.173
8.98,0.182
9.077,0.173
9.172,0.167
9.267,0.168
9.362,0.174
9.458,0.183
9.553,0.178
9.648,0.168
9.743,0.171
9.839,0.176
9.935,0.183
10.03,0.185
10.125,0.171
10.221,0.171
10.316,0.174
10.411,0.178
10.506,0.185
10.601,0.171
10.697000000000001,0.169
10.793000000000001,0.172
10.888,0.175
10.983,0.184
11.079,0.175
11.174,0.168
11.269,0.169
11.364,0.174
11.46,0.183
11.555,0.178
11.65,0.168
11.746,0.169
11.842,0.172
11.937,0.179
12.032,0.182
12.127,0.169
12.222,0.166
12.318,0.169
12.413,0.176
12.508000000000001,0.183
12.604000000000001,0.169
12.700000000000001,0.167
12.795,0.168
12.89,0.177
12.985,0.177
13.081,0.173
13.176,0.172
13.271,0.172
13.366,0.172
13.463000000000001,0.172
13.558,0.172
13.653,0.172
13.748000000000001,0.172
13.843,0.172
13.939,0.172
14.034,0.172
14.129,0.173
14.224,0.173
14.321,0.173
14.416,0.173
14.511000000000001,0.173
14.606,0.173
14.702,0.173
14.797,0.173
14.892,0.173
14.987,0.173
15.083,0.173
15.179,0.173
15.274000000000001,0.173
15.369,0.173
15.464,0.171
15.56,0.172
15.655000000000001,0.172
15.75,0.172
15.845,0.172
15.941,0.171
16.037,0.171
16.132,0.17
16.227,0.17
16.323,0.175
16.418,0.178
16.513,0.178
16.608,0.177
