time(sec), p_des[0], p_des[1], p_meas[0], p_meas[1]
0.011, 0, 0, 0, 0
0.011, 0, 0, 0, 0
0.016, 0, 0, 0, 0
0.021, 0, 0, 0, 0
0.026, 0, 0, 0, 0
0.03, 0, 0, 0, 0
0.035, 0, 0, 0, 0
0.04, 0, 0, 0, 0
0.045, 0, 0, 0, 0
0.05, 0, 0, 0, 0
0.055, 0, 0, 0, 0
0.06, 0, 0, 0, 0
0.066, 0, 0, 0, 0
0.07, 0, 0, 0, 0
0.076, 0, 0, 0, 0
0.081, 0, 0, 0, 0
0.086, 0, 0, 0, 0
0.091, 0, 0, 0, 0
0.096, 0, 0, 0, 0
0.101, 0, 0, 0, 0
0.106, 0, 0, 0, 0
0.11, 0, 0, 0, 0
0.115, 0, 0, 0, 0
0.12, 0, 0, 0, 0
0.126, 0, 0, 0, 0
0.131, 0, 0, 0, 0
0.136, 0, 0, 0, 0
0.141, 0, 0, 0, 0
0.146, 0, 0, 0, 0
0.151, 0, 0, 0, 0
0.155, 0, 0, 0, 0
0.16, 0, 0, 0, 0
0.165, 0, 0, 0, 0
0.17, 0, 0, 0, 0
0.175, 0, 0, 0, 0
0.18, 0, 0, 0, 0
0.185, 0, 0, 0, 0
0.19, 0, 0, 0, 0
0.195, 0, 0, 0, 0
0.2, 0, 0, 0, 0
0.205, 0, 0, 0, 0
0.21, 0, 0, 0, 0
0.215, 0, 0, 0, 0
0.22, 0, 0, 0, 0
0.225, 0, 0, 0, 0
0.23, 0, 0, 0, 0
0.235, 0, 0, 0, 0
0.24, 0, 0, 0, 0
0.245, 0, 0, 0, 0
0.25, 0, 0, 0, 0
0.255, 0, 0, 0, 0
0.26, 0, 0, 0, 0
0.265, 0, 0, 0, 0
0.27, 0, 0, 0, 0
0.276, 0, 0, 0, 0
0.281, 0, 0, 0, 0
0.286, 0, 0, 0, 0
0.29, 0, 0, 0, 0
0.295, 0, 0, 0, 0
0.3, 0, 0, 0, 0
0.305, 0, 0, 0, 0
0.31, 0, 0, 0, 0
0.316, 0, 0, 0, 0
0.321, 0, 0, 0, 0
0.325, 0, 0, 0, 0
0.33, 0, 0, 0, 0
0.336, 0, 0, 0, 0
0.34, 0, 0, 0, 0
0.345, 0, 0, 0, 0
0.35, 0, 0, 0, 0
0.355, 0, 0, 0, 0
0.36, 0, 0, 0, 0
0.365, 0, 0, 0, 0
0.37, 0, 0, 0, 0
0.375, 0, 0, 0, 0
0.38, 0, 0, 0, 0
0.385, 0, 0, 0, 0
0.39, 0, 0, 0, 0
0.395, 0, 0, 0, 0
0.401, 0, 0, 0, 0
0.406, 0, 0, 0, 0
0.411, 0, 0, 0, 0
0.416, 0, 0, 0, 0
0.421, 0, 0, 0, 0
0.426, 0, 0, 0, 0
0.431, 0, 0, 0, 0
0.436, 0, 0, 0, 0
0.441, 0, 0, 0, 0
0.446, 0, 0, 0, 0
0.451, 0, 0, 0, 0
0.456, 0, 0, 0, 0
0.46, 0, 0, 0, 0
0.466, 0, 0, 0, 0
0.471, 0, 0, 0, 0
0.476, 0, 0, 0, 0
0.481, 0, 0, 0, 0
0.486, 0, 0, 0, 0
0.491, 0, 0, 0, 0
0.495, 0, 0, 0, 0
0.501, 0, 0, 0, 0
0.505, 0, 0, 0, 0
0.51, 0, 0, 0, 0
0.515, 0, 0, 0, 0
0.52, 0, 0, 0, 0
0.525, 0, 0, 0, 0
0.531, 0, 0, 0, 0
0.536, 0, 0, 0, 0
0.54, 0, 0, 0, 0
0.545, 0, 0, 0, 0
0.55, 0, 0, 0, 0
0.555, 0, 0, 0, 0
0.56, 0, 0, 0, 0
0.565, 0, 0, 0, 0
0.57, 0, 0, 0, 0
0.575, 0, 0, 0, 0
0.58, 0, 0, 0, 0
0.585, 0, 0, 0, 0
0.59, 0, 0, 0, 0
0.595, 0, 0, 0, 0
0.6, 0, 0, 0, 0
0.606, 0, 0, 0, 0
0.611, 0, 0, 0, 0
0.616, 0, 0, 0, 0
0.62, 0, 0, 0, 0
0.625, 0, 0, 0, 0
0.631, 0, 0, 0, 0
0.635, 0, 0, 0, 0
0.64, 0, 0, 0, 0
0.645, 0, 0, 0, 0
0.651, 0, 0, 0, 0
0.656, 0, 0, 0, 0
0.661, 0, 0, 0, 0
0.666, 0, 0, 0, 0
0.671, 0, 0, 0, 0
0.677, 0, 0, 0, 0
0.682, 0, 0, 0, 0
0.686, 0, 0, 0, 0
0.691, 0, 0, 0, 0
0.696, 0, 0, 0, 0
0.701, 0, 0, 0, 0
0.706, 0, 0, 0, 0
0.711, 0, 0, 0, 0
0.716, 0, 0, 0, 0
0.72, 0, 0, 0, 0
0.725, 0, 0, 0, 0
0.731, 0, 0, 0, 0
0.735, 0, 0, 0, 0
0.74, 0, 0, 0, 0
0.746, 0, 0, 0, 0
0.751, 0, 0, 0, 0
0.756, 0, 0, 0, 0
0.76, 0, 0, 0, 0
0.765, 0, 0, 0, 0
0.77, 0, 0, 0, 0
0.775, 0, 0, 0, 0
0.78, 0, 0, 0, 0
0.785, 0, 0, 0, 0
0.79, 0, 0, 0, 0
0.796, 0, 0, 0, 0
0.8, 0, 0, 0, 0
0.806, 0, 0, 0, 0
0.811, 0, 0, 0, 0
0.816, 0, 0, 0, 0
0.821, 0, 0, 0, 0
0.826, 0, 0, 0, 0
0.831, 0, 0, 0, 0
0.836, 0, 0, 0, 0
0.841, 0, 0, 0, 0
0.846, 0, 0, 0, 0
0.851, 0, 0, 0, 0
0.855, 0, 0, 0, 0
0.86, 0, 0, 0, 0
0.865, 0, 0, 0, 0
0.87, 0, 0, 0, 0
0.875, 0, 0, 0, 0
0.88, 0, 0, 0, 0
0.885, 0, 0, 0, 0
0.89, 0, 0, 0, 0
0.895, 0, 0, 0, 0
