['timestamp', ['x0', 'y0', 'z0'], ['x1', 'y1', 'z1'], ['x2', 'y2', 'z2'], ['x3', 'y3', 'z3'], ['x4', 'y4', 'z4'], ['x5', 'y5', 'z5'], ['x6', 'y6', 'z6'], ['x7', 'y7', 'z7']]
[1700151889.2978735, [-0.010985615730285645, 0.12255503845214843, -0.0337892074584961], [-0.00999805450439453, 0.10186309051513671, -0.01496017551422119], [-0.010445880889892577, 0.09600840759277343, -0.009683997154235839], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.2986321, [-0.010985615730285645, 0.12255503845214843, -0.0337892074584961], [-0.00999805450439453, 0.10186309051513671, -0.01496017551422119], [-0.010445880889892577, 0.09600840759277343, -0.009683997154235839], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.3039079, [-0.010990030288696289, 0.12253548431396484, -0.03381654739379883], [-0.010015713691711425, 0.10182783508300781, -0.01497703456878662], [-0.01047065544128418, 0.09602735137939453, -0.009668816566467285], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.3139405, [-0.010992741584777832, 0.12253353118896484, -0.033808338165283204], [-0.01001626682281494, 0.10182045745849609, -0.01497273349761963], [-0.010446081161499024, 0.09602855682373047, -0.009665254592895509], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.3261015, [-0.010986515998840332, 0.12254238891601563, -0.03379598617553711], [-0.010035812377929687, 0.10185284423828125, -0.014959706306457519], [-0.01043265151977539, 0.09605450439453125, -0.009642313957214356], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.340298, [-0.011009305953979491, 0.12254288482666016, -0.033803955078125], [-0.010020843505859375, 0.10184703826904297, -0.014962879180908203], [-0.01049399185180664, 0.09600704193115234, -0.009686779975891114], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.34479, [-0.010983728408813476, 0.12254814910888671, -0.03380742645263672], [-0.009972240447998047, 0.10190083312988281, -0.014929566383361816], [-0.010435813903808594, 0.09603294372558593, -0.009661555290222168], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.3552606, [-0.010992756843566895, 0.1225521469116211, -0.03379903793334961], [-0.010022983551025391, 0.10182462310791016, -0.014986745834350586], [-0.0104693603515625, 0.09600093078613281, -0.009673126220703125], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.3660636, [-0.010977307319641113, 0.12255084991455079, -0.03379901504516602], [-0.010007418632507325, 0.10184906768798828, -0.01496225929260254], [-0.010442103385925293, 0.09605381011962891, -0.009669897079467773], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.3767984, [-0.010996182441711426, 0.12253562927246094, -0.03381578826904297], [-0.010032906532287597, 0.10182703399658204, -0.014975028991699219], [-0.010418813705444336, 0.09606603240966796, -0.009649075508117676], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.389064, [-0.011003079414367676, 0.1225409164428711, -0.03381266784667969], [-0.010010144233703614, 0.10183336639404297, -0.014984726905822754], [-0.010472105026245118, 0.09599071502685547, -0.009686217308044434], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.3949184, [-0.010997570037841797, 0.1225361328125, -0.033817031860351565], [-0.01000266933441162, 0.10189302825927735, -0.0149346923828125], [-0.010462185859680177, 0.09599448394775391, -0.009700368881225586], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4072905, [-0.011010147094726563, 0.12252902221679687, -0.03382519912719727], [-0.010035690307617187, 0.10183300018310547, -0.014978658676147462], [-0.010482967376708984, 0.09601272583007812, -0.009692631721496581], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4151487, [-0.011021149635314942, 0.1225308380126953, -0.0338087158203125], [-0.01001772689819336, 0.10185528564453125, -0.01496267795562744], [-0.010513154029846192, 0.09597057342529297, -0.009712142944335938], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4264376, [-0.011018235206604004, 0.122526123046875, -0.033816940307617185], [-0.009978255271911622, 0.10191454315185547, -0.014927848815917969], [-0.010516132354736328, 0.09598575592041016, -0.009710902214050294], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4358864, [-0.011018095016479492, 0.1225457992553711, -0.03382095336914062], [-0.01003394889831543, 0.10185659790039063, -0.014972628593444825], [-0.010494512557983398, 0.09601129150390625, -0.00968885040283203], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4465246, [-0.011023730278015136, 0.1225382308959961, -0.03382967758178711], [-0.010037406921386719, 0.10185330200195312, -0.014966383934020996], [-0.010514257431030273, 0.09596743774414063, -0.00972379207611084], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4552708, [-0.011028660774230956, 0.12250319671630859, -0.033850727081298826], [-0.010053430557250977, 0.10181525421142579, -0.015002346992492676], [-0.01051481819152832, 0.09595243835449219, -0.009716099739074707], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4652243, [-0.011034763336181641, 0.12252706146240235, -0.03383576583862305], [-0.01006176471710205, 0.10180475616455079, -0.015017263412475586], [-0.010498327255249023, 0.09594227600097656, -0.009733135223388673], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4741187, [-0.010995006561279297, 0.1225353012084961, -0.0338318862915039], [-0.010068235397338867, 0.10177411651611327, -0.015034857749938966], [-0.010494075775146484, 0.09596231079101562, -0.009716458320617676], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.483824, [-0.01102780818939209, 0.12252761840820313, -0.03381757736206055], [-0.010034421920776367, 0.10185957336425781, -0.014970939636230468], [-0.01053909969329834, 0.09594261932373047, -0.009752556800842286], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.4967606, [-0.010997562408447266, 0.1225313491821289, -0.03383221817016602], [-0.01000709342956543, 0.10188497924804688, -0.014944854736328126], [-0.010489624977111816, 0.0959706802368164, -0.009717198371887207], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.5047655, [-0.011006887435913087, 0.12255899047851562, -0.03381056976318359], [-0.009992674827575683, 0.10191370391845703, -0.014942317008972169], [-0.010507659912109375, 0.09598878479003906, -0.009718629837036133], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.5181031, [-0.011001797676086425, 0.12253890991210938, -0.03382376861572266], [-0.01005342960357666, 0.10182367706298828, -0.014989383697509765], [-0.01047769832611084, 0.09601434326171875, -0.009689247131347656], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.5260737, [-0.011012701988220215, 0.12252521514892578, -0.03382596969604492], [-0.010046557426452636, 0.1018431625366211, -0.014970130920410156], [-0.010512782096862792, 0.09598148345947266, -0.009706536293029784], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.540233, [-0.011030937194824219, 0.12253005981445313, -0.03383590316772461], [-0.010016251564025878, 0.10185592651367187, -0.014962862968444825], [-0.010491827964782714, 0.09598878479003906, -0.009705476760864258], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.5453455, [-0.010998160362243652, 0.1225408706665039, -0.03381242370605469], [-0.01005008316040039, 0.10180811309814453, -0.01499526309967041], [-0.01048974323272705, 0.09600297546386719, -0.009694134712219239], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
[1700151889.5541484, [-0.01099198341369629, 0.12254946899414063, -0.03379774856567383], [-0.010011640548706055, 0.10187476348876953, -0.014947425842285157], [-0.010429653167724609, 0.09604729461669922, -0.009646814346313476], [8.422441888294424e+252, 1.2985435572507075e-308, 3.750000000318664], [1.3672759034170377e-303, 1.6937561043850216e+190, 6.238944342617607e-85], [1.1219110439472088e+200, 2.8085879e-316, 1.344974619049452e-284], [562949961809920.0, 8.34889329479e-312, 1.625984528301245e-260], [6.013470016999068e-154, 1.3371701975060988e-152, 1.219064633104261e-152]]
