0.064,0.111
0.159,0.11
0.254,0.108
0.35000000000000003,0.107
0.445,0.107
0.541,0.108
0.636,0.107
0.731,0.107
0.8270000000000001,0.107
0.922,0.108
1.0170000000000001,0.109
1.112,0.11
1.208,0.11
1.303,0.109
1.399,0.107
1.494,0.105
1.59,0.106
1.685,0.108
1.78,0.11
1.875,0.111
1.97,0.109
2.066,0.108
2.161,0.106
2.257,0.105
2.352,0.106
2.448,0.105
2.543,0.106
2.638,0.105
2.733,0.105
2.829,0.108
2.924,0.109
3.019,0.109
3.115,0.107
3.211,0.105
3.306,0.104
3.4010000000000002,0.104
3.496,0.105
3.591,0.108
3.6870000000000003,0.109
3.782,0.109
3.8770000000000002,0.108
3.973,0.107
4.069,0.106
4.164,0.106
4.259,0.106
4.354,0.106
4.45,0.106
4.545,0.107
4.64,0.108
4.735,0.109
4.831,0.109
4.9270000000000005,0.108
5.022,0.106
5.117,0.105
5.212,0.094
5.308,0.112
5.4030000000000005,0.25
5.498,0.203
5.593,0.066
5.69,0.242
5.785,0.244
5.88,0.073
5.9750000000000005,0.239
6.071,0.255
6.166,0.081
6.261,0.245
6.356,0.265
6.452,0.086
6.548,0.247
6.643,0.261
6.738,0.091
6.833,0.241
6.929,0.251
7.024,0.076
7.119,0.231
7.214,0.256
7.3100000000000005,0.083
7.405,0.239
7.501,0.262
7.596,0.079
7.692,0.222
7.787,0.25
7.882000000000001,0.088
7.977,0.238
8.073,0.267
8.168000000000001,0.089
8.263,0.238
8.359,0.27
8.454,0.092
8.55,0.237
8.645,0.274
8.74,0.09
8.835,0.233
8.931000000000001,0.274
9.026,0.092
9.122,0.238
9.217,0.283
9.313,0.097
9.408,0.232
9.503,0.279
9.598,0.104
9.694,0.1
9.789,0.14
9.884,0.116
9.98,0.111
10.075000000000001,0.11
10.171,0.111
10.266,0.111
10.361,0.11
10.456,0.109
10.552,0.107
10.647,0.106
10.742,0.106
10.837,0.108
10.934000000000001,0.11
11.029,0.11
11.124,0.109
11.219,0.108
11.314,0.107
11.41,0.107
11.505,0.107
11.6,0.106
11.696,0.106
11.792,0.107
11.887,0.108
11.982000000000001,0.108
12.077,0.109
12.173,0.107
12.268,0.105
12.363,0.103
12.458,0.11
12.554,0.112
12.65,0.114
12.745000000000001,0.116
12.84,0.115
12.935,0.116
13.031,0.114
13.126,0.112
13.221,0.109
13.316,0.108
13.412,0.111
13.508000000000001,0.113
