371.464,0.038
0.096,0.04
0.191,0.041
0.28600000000000003,0.043
0.381,0.043
0.47700000000000004,0.044
0.5720000000000001,0.043
0.667,0.042
0.762,0.041
0.857,0.039
0.9540000000000001,0.038
1.049,0.04
1.1440000000000001,0.042
1.239,0.044
1.335,0.044
1.43,0.043
1.5250000000000001,0.043
1.62,0.039
1.716,0.037
1.811,0.038
1.907,0.038
2.0020000000000002,0.041
2.097,0.042
2.193,0.043
2.2880000000000003,0.044
2.383,0.042
2.478,0.041
2.574,0.04
2.669,0.037
2.7640000000000002,0.037
2.86,0.039
2.956,0.041
3.051,0.044
3.146,0.045
3.241,0.044
3.337,0.042
3.432,0.039
3.527,0.038
3.622,0.037
3.718,0.039
3.814,0.041
3.9090000000000003,0.043
4.0040000000000004,0.044
4.099,0.044
4.195,0.043
4.29,0.042
4.385,0.039
4.48,0.038
4.5760000000000005,0.038
4.672,0.039
4.767,0.042
4.862,0.044
4.958,0.045
5.053,0.045
5.148,0.042
5.243,0.024
5.338,0.065
5.434,0.204
5.529,0.155
5.625,0.004
5.72,0.096
5.816,0.265
5.9110000000000005,0.109
6.006,0.038
6.101,0.247
6.197,0.234
6.292,0.041
6.3870000000000005,0.134
6.482,0.302
6.579,0.139
6.674,0.048
6.769,0.256
6.864,0.251
6.9590000000000005,0.063
7.055,0.141
7.15,0.308
7.245,0.148
7.34,0.05
7.436,0.254
7.532,0.259
7.627,0.07
7.722,0.139
7.8180000000000005,0.313
7.913,0.15
8.008000000000001,0.055
8.103,0.262
8.198,0.266
8.294,0.064
8.389,0.132
8.485,0.316
8.58,0.161
8.676,0.052
8.771,0.255
8.866,0.267
8.961,0.069
9.057,0.137
9.152000000000001,0.317
9.247,0.167
9.342,0.066
9.439,0.264
9.534,0.276
9.629,0.08
9.724,0.137
9.819,0.318
9.915000000000001,0.167
10.01,0.063
10.105,0.264
10.200000000000001,0.287
10.296,0.105
10.392,0.073
10.487,0.123
10.582,0.103
10.678,0.089
10.773,0.086
10.868,0.086
10.963000000000001,0.087
11.059000000000001,0.088
11.154,0.09
11.25,0.091
11.345,0.091
11.44,0.091
11.536,0.088
11.631,0.086
11.726,0.086
11.821,0.085
11.917,0.087
12.012,0.088
12.107000000000001,0.089
12.203,0.091
12.299,0.089
12.394,0.088
12.489,0.085
12.584,0.083
12.68,0.084
12.775,0.084
12.870000000000001,0.088
12.965,0.09
13.06,0.084
13.157,0.087
13.252,0.087
13.347,0.082
13.442,0.083
13.538,0.081
13.633000000000001,0.08
13.728,0.084
13.823,0.085
13.919,0.088
14.014000000000001,0.087
14.11,0.088
14.205,0.087
