0.028,0.268
0.124,0.267
0.22,0.267
0.315,0.269
0.41000000000000003,0.266
0.505,0.269
0.601,0.27
0.6960000000000001,0.267
0.791,0.268
0.887,0.272
0.983,0.268
1.078,0.269
1.173,0.272
1.268,0.269
1.364,0.269
1.459,0.271
1.554,0.269
1.6500000000000001,0.269
1.745,0.271
1.841,0.27
1.936,0.27
2.031,0.272
2.126,0.271
2.222,0.271
2.317,0.271
2.412,0.271
2.508,0.271
2.604,0.271
2.699,0.271
2.794,0.27
2.8890000000000002,0.27
2.984,0.271
3.08,0.27
3.1750000000000003,0.271
3.27,0.272
3.366,0.271
3.462,0.272
3.557,0.272
3.652,0.272
3.747,0.273
3.843,0.272
3.938,0.272
4.033,0.273
4.1290000000000004,0.273
4.225,0.273
4.32,0.273
4.415,0.273
4.51,0.273
4.605,0.273
4.7010000000000005,0.273
4.796,0.274
4.892,0.274
4.987,0.274
5.083,0.274
5.178,0.272
5.273,0.247
5.368,0.245
5.464,0.253
5.559,0.243
5.654,0.253
5.75,0.25
5.846,0.243
5.941,0.248
6.0360000000000005,0.243
6.131,0.248
6.226,0.252
6.322,0.238
6.417,0.243
6.513,0.246
6.6080000000000005,0.25
6.704,0.259
6.799,0.255
6.894,0.244
6.989,0.242
7.085,0.242
7.18,0.252
7.276,0.246
7.371,0.242
7.4670000000000005,0.247
7.562,0.251
7.657,0.249
7.752,0.25
7.847,0.248
7.9430000000000005,0.249
8.038,0.243
8.134,0.246
8.229000000000001,0.252
8.325,0.248
8.42,0.256
8.515,0.251
8.61,0.249
8.706,0.255
8.801,0.262
8.897,0.273
8.992,0.268
9.088000000000001,0.274
9.183,0.272
9.278,0.269
9.373,0.269
9.468,0.269
9.564,0.268
9.66,0.268
9.755,0.269
9.85,0.268
9.946,0.268
10.041,0.268
10.136000000000001,0.268
10.231,0.268
10.327,0.268
10.422,0.268
10.518,0.268
10.613,0.268
10.709,0.268
10.804,0.268
10.899000000000001,0.268
10.994,0.267
11.089,0.268
11.186,0.268
11.281,0.268
11.376,0.268
11.471,0.267
11.567,0.268
11.662,0.267
11.757,0.267
11.852,0.267
11.948,0.267
12.044,0.267
12.139000000000001,0.267
12.234,0.267
12.33,0.267
12.425,0.267
12.52,0.267
12.615,0.267
12.71,0.267
12.807,0.267
12.902000000000001,0.267
12.997,0.267
